Time [s],Channel 0,Channel 1
2.505211760,0,1
2.505545700,1,1
2.525212000,1,0
2.525545620,0,0
2.545212200,0,1
2.545545480,1,1
2.565212440,1,0
2.565545500,0,0
2.585212640,0,1
2.585545500,1,1
2.605212880,1,0
2.605545320,0,0
2.625213080,0,1
2.625545060,1,1
2.645213320,1,0
2.645545440,0,0
2.665213520,0,1
2.665544860,1,1
2.685213740,1,0
2.685544720,0,0
2.705213960,0,1
2.705544660,1,1
2.725214180,1,0
2.725544580,0,0
2.745214400,0,1
2.745544580,1,1
2.765214620,1,0
2.765544700,0,0
2.785214840,0,1
2.785544280,1,1
2.805215060,1,0
2.805544180,0,0
2.825215280,0,1
2.825544020,1,1
2.845215500,1,0
2.845543960,0,0
2.865215720,0,1
2.865543800,1,1
2.885215940,1,0
2.885543960,0,0
2.905216160,0,1
2.905543580,1,1
2.925216380,1,0
2.925543420,0,0
2.945216580,0,1
2.945543500,1,1
2.965216820,1,0
2.965543260,0,0
2.985217020,0,1
2.985543280,1,1
3.005217260,1,0
3.005543100,0,0
3.025217460,0,1
3.025542960,1,1
3.045217700,1,0
3.045542820,0,0
3.065217900,0,1
3.065542680,1,1
3.085218140,1,0
3.085542620,0,0
3.105218340,0,1
3.105542480,1,1
3.125218580,1,0
3.125542400,0,0
3.145218780,0,1
3.145542440,1,1
3.165219020,1,0
3.165542180,0,0
3.185213240,0,1
3.185542560,1,1
3.205213480,1,0
3.205542020,0,0
3.225219660,0,1
3.225541860,1,1
3.245219900,1,0
3.245541760,0,0
3.265220100,0,1
3.265541680,1,1
3.285220340,1,0
3.285541560,0,0
3.305220540,0,1
3.305541400,1,1
3.325220780,1,0
3.325541280,0,0
3.345220980,0,1
3.345541260,1,1
3.365221220,1,0
3.365541460,0,0
3.385221420,0,1
3.385541340,1,1
3.405221660,1,0
3.405540880,0,0
3.425221860,0,1
3.425540820,1,1
3.445222100,1,0
3.445540700,0,0
3.465222300,0,1
3.465541120,1,1
3.485222540,1,0
3.485540480,0,0
3.505222740,0,1
3.505540320,1,1
3.525222980,1,0
3.525540240,0,0
3.545223180,0,1
3.545540100,1,1
3.565223400,1,0
3.565540240,0,0
3.585223620,0,1
3.585540280,1,1
3.605223840,1,0
3.605539820,0,0
3.625224060,0,1
3.625539720,1,1
3.645224280,1,0
3.645539600,0,0
3.665224480,0,1
3.665539480,1,1
3.685224720,1,0
3.685539520,0,0
3.705224920,0,1
3.705539260,1,1
3.725225160,1,0
3.725539140,0,0
3.745225360,0,1
3.745539260,1,1
3.765225600,1,0
3.765539040,0,0
3.785225800,0,1
3.785539040,1,1
3.805226040,1,0
3.805538760,0,0
3.825226240,0,1
3.825538620,1,1
3.845226480,1,0
3.845538680,0,0
3.865226680,0,1
3.865538740,1,1
3.885226920,1,0
3.885538640,0,0
3.905227120,0,1
3.905538220,1,1
3.925227360,1,0
3.925538100,0,0
3.945227560,0,1
3.945538000,1,1
3.965227800,1,0
3.965537960,0,0
3.985228000,0,1
3.985537840,1,1
4.005228240,1,0
4.005537720,0,0
4.025228440,0,1
4.025537540,1,1
4.045228680,1,0
4.045537540,0,0
4.065228880,0,1
4.065537300,1,1
4.085229100,1,0
4.085537220,0,0
4.105229320,0,1
4.105537440,1,1
4.125229540,1,0
4.125537400,0,0
4.145229740,0,1
4.145536860,1,1
4.165229980,1,0
4.165536820,0,0
4.185227180,0,1
4.185537060,1,1
4.205227420,1,0
4.205536740,0,0
4.225224640,0,1
4.225536520,1,1
4.245224880,1,0
4.245536400,0,0
4.265231060,0,1
4.265536280,1,1
4.285231300,1,0
4.285536160,0,0
4.305231500,0,1
4.305536040,1,1
4.325231740,1,0
4.325535960,0,0
4.345231940,0,1
4.345535840,1,1
4.365232180,1,0
4.365535700,0,0
4.385232380,0,1
4.385535980,1,1
4.405232620,1,0
4.405535740,0,0
4.425232820,0,1
4.425535420,1,1
4.445233040,1,0
4.445535280,0,0
4.465233260,0,1
4.465535540,1,1
4.485233480,1,0
4.485535340,0,0
4.505233700,0,1
4.505534980,1,1
4.525233920,1,0
4.525534980,0,0
4.545234120,0,1
4.545534860,1,1
4.565234360,1,0
4.565534660,0,0
4.585234560,0,1
4.585534860,1,1
4.605234800,1,0
4.605534600,0,0
4.625235000,0,1
4.625534360,1,1
4.645235240,1,0
4.645534260,0,0
4.665235440,0,1
4.665534080,1,1
4.685235680,1,0
4.685534020,0,0
4.705235880,0,1
4.705533940,1,1
4.725236120,1,0
4.725533780,0,0
4.745236320,0,1
4.745533980,1,1
4.765236540,1,0
4.765533560,0,0
4.785236760,0,1
4.785533860,1,1
4.805236980,1,0
4.805533380,0,0
4.825237200,0,1
4.825533260,1,1
4.845237420,1,0
4.845533140,0,0
4.865237620,0,1
4.865533000,1,1
4.885237860,1,0
4.885532900,0,0
4.905238060,0,1
4.905532960,1,1
4.925238300,1,0
4.925532700,0,0
4.945238500,0,1
4.945532560,1,1
4.965238740,1,0
4.965532500,0,0
4.985238940,0,1
4.985532440,1,1
5.005239180,1,0
5.005532300,0,0
5.025239380,0,1
5.025532260,1,1
5.045239620,1,0
5.045532060,0,0
5.065239820,0,1
5.065531980,1,1
5.085240040,1,0
5.085531820,0,0
5.105240260,0,1
5.105532120,1,1
5.125240480,1,0
5.125532180,0,0
5.145240680,0,1
5.145532040,1,1
5.165240920,1,0
5.165531940,0,0
5.185235140,0,1
5.185531640,1,1
5.205235380,1,0
5.205531380,0,0
5.225241560,0,1
5.225531080,1,1
5.245241800,1,0
5.245531000,0,0
5.265242000,0,1
5.265530880,1,1
5.285242240,1,0
5.285530780,0,0
5.305242440,0,1
5.305530680,1,1
5.325242680,1,0
5.325530580,0,0
5.345242880,0,1
5.345530580,1,1
5.365243100,1,0
5.365530340,0,0
5.385243320,0,1
5.385530540,1,1
5.405243540,1,0
5.405530660,0,0
5.425243740,0,1
5.425530180,1,1
5.445243980,1,0
5.445529920,0,0
5.465244180,0,1
5.465530360,1,1
5.485244420,1,0
5.485529700,0,0
5.505244620,0,1
5.505529540,1,1
5.525244860,1,0
5.525529520,0,0
5.545245060,0,1
5.545529360,1,1
5.565245300,1,0
5.565529300,0,0
5.585245500,0,1
5.585529140,1,1
5.605245720,1,0
5.605529100,0,0
5.625245940,0,1
5.625528980,1,1
5.645246160,1,0
5.645528800,0,0
5.665246360,0,1
5.665528740,1,1
5.685246600,1,0
5.685528600,0,0
5.705448780,0,1
5.705528860,1,1
5.725449020,1,0
5.725528440,0,0
5.745447220,0,1
5.745528460,1,1
5.765447460,1,0
5.765528160,0,0
5.785447660,0,1
5.785528160,1,1
5.805447880,1,0
5.805528220,0,0
5.825448100,0,1
5.825527820,1,1
5.845448320,1,0
5.845527780,0,0
5.865448520,0,1
5.865528060,1,1
5.885448760,1,0
5.885527680,0,0
5.905448960,0,1
5.905527440,1,1
5.925449200,1,0
5.925527360,0,0
5.945449400,0,1
5.945527220,1,1
5.965449640,1,0
5.965527120,0,0
5.985449840,0,1
5.985527240,1,1
6.005450080,1,0
6.005526900,0,0
6.025450280,0,1
6.025526820,1,1
6.045450500,1,0
6.045526720,0,0
6.065450700,0,1
6.065526580,1,1
6.085450940,1,0
6.085526500,0,0
6.105451140,0,1
6.105526380,1,1
6.125451380,1,0
6.125526280,0,0
6.145451580,0,1
6.145526120,1,1
6.165451820,1,0
6.165527100,0,0
6.185454020,0,1
6.185526240,1,1
6.205454260,1,0
6.205525920,0,0
6.225452460,0,1
6.225525920,1,1
6.245452680,1,0
6.245525600,0,0
6.265452900,0,1
6.265525540,1,1
6.285453120,1,0
6.285525820,0,0
6.305453320,0,1
6.305525320,1,1
6.325453560,1,0
6.325525200,0,0
6.345453760,0,1
6.345525320,1,1
6.365454000,1,0
6.365525060,0,0
6.385454200,0,1
6.385525540,1,1
6.405454440,1,0
6.405524780,0,0
6.425454640,0,1
6.425524680,1,1
6.445454860,1,0
6.445524560,0,0
6.465455060,0,1
6.465524760,1,1
6.485455300,1,0
6.485524380,0,0
6.505455500,0,1
6.505524260,1,1
6.525455740,1,0
6.525528860,0,0
6.545455940,0,1
6.545524020,1,1
6.565456180,1,0
6.565523860,0,0
6.585456380,0,1
6.585523920,1,1
6.605456600,1,0
6.605523780,0,0
6.625456800,0,1
6.625523600,1,1
6.645457040,1,0
6.645523480,0,0
6.665457240,0,1
6.665523340,1,1
6.685457480,1,0
6.685523220,0,0
6.705457680,0,1
6.705523120,1,1
6.725457920,1,0
6.725523060,0,0
6.745458120,0,1
6.745522940,1,1
6.765458360,1,0
6.765522800,0,0
6.785458560,0,1
6.785522720,1,1
6.805458780,1,0
6.805522620,0,0
6.825458980,0,1
6.825522500,1,1
6.845459220,1,0
6.845522380,0,0
6.865459420,0,1
6.865522240,1,1
6.885459660,1,0
6.885522200,0,0
6.905459860,0,1
6.905522040,1,1
6.925460100,1,0
6.925521920,0,0
6.945460300,0,1
6.945521820,1,1
6.965460520,1,0
6.965521700,0,0
6.985460740,0,1
6.985527280,1,1
7.005460960,1,0
7.005521560,0,0
7.025461160,0,1
7.025521460,1,1
7.045461400,1,0
7.045521340,0,0
7.065461600,0,1
7.065521160,1,1
7.085461840,1,0
7.085521120,0,0
7.105462040,0,1
7.105520940,1,1
7.125462260,1,0
7.125520900,0,0
7.145462460,0,1
7.145520740,1,1
7.165462700,1,0
7.165520720,0,0
7.185464900,0,1
7.185520860,1,1
7.205465140,1,0
7.205520620,0,0
7.225463340,0,1
7.225520360,1,1
7.245463580,1,0
7.245520260,0,0
7.265463780,0,1
7.265520120,1,1
7.285464000,1,0
7.285520040,0,0
7.305464200,0,1
7.305519940,1,1
7.325464440,1,0
7.325519760,0,0
7.345464640,0,1
7.345519700,1,1
7.365464880,1,0
7.365519620,0,0
7.385465080,0,1
7.385519640,1,1
7.405465300,1,0
7.405519460,0,0
7.425465520,0,1
7.425519260,1,1
7.445465740,1,0
7.445519160,0,0
7.465465940,0,1
7.465519700,1,1
7.485466180,1,0
7.485519260,0,0
7.505466380,0,1
7.505519600,1,1
7.525466620,1,0
7.525518880,0,0
7.545466820,0,1
7.545518640,1,1
7.565467040,1,0
7.565518740,0,0
7.585467260,0,1
7.585518540,1,1
7.605467480,1,0
7.605518760,0,0
7.625467680,0,1
7.625518240,1,1
7.645467920,1,0
7.645518160,0,0
7.665468120,0,1
7.665517960,1,1
7.685468360,1,0
7.685517860,0,0
7.705468560,0,1
7.705517780,1,1
7.725468780,1,0
7.725517720,0,0
7.745469000,0,1
7.745517580,1,1
7.765469220,1,0
7.765517420,0,0
7.785469420,0,1
7.785517420,1,1
7.805469660,1,0
7.805517300,0,0
7.825469860,0,1
7.825517120,1,1
7.845470100,1,0
7.845517040,0,0
7.865470300,0,1
7.865516920,1,1
7.885470520,1,0
7.885517040,0,0
7.905470740,0,1
7.905516680,1,1
7.925470960,1,0
7.925516620,0,0
7.945471160,0,1
7.945516440,1,1
7.965471400,1,0
7.965516520,0,0
7.985471600,0,1
7.985516600,1,1
8.005471840,1,0
8.005516220,0,0
8.025472040,0,1
8.025516020,1,1
8.045472260,1,0
8.045515940,0,0
8.065472460,0,1
8.065515820,1,1
8.085472700,1,0
8.085515740,0,0
8.105472900,0,1
8.105515580,1,1
8.125473140,1,0
8.125515500,0,0
8.145473340,0,1
8.145515420,1,1
8.165473580,1,0
8.165515320,0,0
8.185475780,0,1
8.185515880,1,1
8.205476000,1,0
8.205515300,0,0
8.225474200,0,1
8.225514980,1,1
8.245474440,1,0
8.245514840,0,0
8.265474640,0,1
8.265514720,1,1
8.285474880,1,0
8.285514660,0,0
8.305475080,0,1
8.305514520,1,1
8.325475300,1,0
8.325514680,0,0
8.345475500,0,1
8.345514840,1,1
8.365475740,1,0
8.365514180,0,0
8.385475940,0,1
8.385514100,1,1
8.405476180,1,0
8.405514220,0,0
8.425476380,0,1
8.425513860,1,1
8.445476620,1,0
8.445513760,0,0
8.465476820,0,1
8.465514040,1,1
8.485477040,1,0
8.485513580,0,0
8.505477240,0,1
8.505513480,1,1
8.525477480,1,0
8.525513340,0,0
8.545477680,0,1
8.545513240,1,1
8.565477920,1,0
8.565513140,0,0
8.585478120,0,1
8.585513020,1,1
8.605478340,1,0
8.605512940,0,0
8.625478540,0,1
8.625512820,1,1
8.645478780,1,0
8.645512700,0,0
8.665478980,0,1
8.665512580,1,1
8.685479220,1,0
8.685512480,0,0
8.705479420,0,1
8.705512380,1,1
8.725479640,1,0
8.725512280,0,0
8.745479840,0,1
8.745512360,1,1
8.765480080,1,0
8.765512040,0,0
8.785480280,0,1
8.785511960,1,1
8.805480520,1,0
8.805512500,0,0
8.825480720,0,1
8.825511680,1,1
8.845480940,1,0
8.845511660,0,0
8.865481140,0,1
8.865511580,1,1
8.885481380,1,0
8.885511600,0,0
8.905481580,0,1
8.905511280,1,1
8.925481820,1,0
8.925511180,0,0
8.945482020,0,1
8.945511120,1,1
8.965482240,1,0
8.965511140,0,0
8.985482440,0,1
8.985511080,1,1
9.005482680,1,0
9.005510820,0,0
9.025482880,0,1
9.025510620,1,1
9.045483120,1,0
9.045510560,0,0
9.065483320,0,1
9.065510460,1,1
9.085483540,1,0
9.085510360,0,0
9.105483740,0,1
9.105510420,1,1
9.125483980,1,0
9.125510160,0,0
9.145484180,0,1
9.145509980,1,1
9.165484420,1,0
9.165510120,0,0
9.185486620,0,1
9.185510240,1,1
9.205486840,1,0
9.205509880,0,0
9.225485040,0,1
9.225509620,1,1
9.245485280,1,0
9.245509480,0,0
9.265485480,0,1
9.265509740,1,1
9.285485720,1,0
9.285509300,0,0
9.305485920,0,1
9.305509120,1,1
9.325486140,1,0
9.325509060,0,0
9.345486340,0,1
9.345509220,1,1
9.365486580,1,0
9.365508820,0,0
9.385486780,0,1
9.385508740,1,1
9.405487020,1,0
9.405508640,0,0
9.425487220,0,1
9.425508500,1,1
9.445487440,1,0
9.445508440,0,0
9.465487640,0,1
9.465508820,1,1
9.485487880,1,0
9.485508220,0,0
9.505488080,0,1
9.505508100,1,1
9.525488320,1,0
9.525507940,0,0
9.545488520,0,1
9.545507900,1,1
9.565488740,1,0
9.565507760,0,0
9.585488940,0,1
9.585507700,1,1
9.605489180,1,0
9.605507840,0,0
9.625489380,0,1
9.625507460,1,1
9.645489620,1,0
9.645507300,0,0
9.665489820,0,1
9.665507260,1,1
9.685490040,1,0
9.685507120,0,0
9.705490240,0,1
9.705506980,1,1
9.725490480,1,0
9.725506880,0,0
9.745490680,0,1
9.745506820,1,1
9.765490900,1,0
9.765506680,0,0
9.785491100,0,1
9.785506560,1,1
9.805491340,1,0
9.805506500,0,0
9.825491540,0,1
9.825506360,1,1
9.845491780,1,0
9.845506260,0,0
9.865491980,0,1
9.865506160,1,1
9.885492200,1,0
9.885506020,0,0
9.905492400,0,1
9.905505900,1,1
9.925492640,1,0
9.925505860,0,0
9.945492840,0,1
9.945505700,1,1
9.965493080,1,0
9.965505580,0,0
9.985493280,0,1
9.985505520,1,1
10.005493500,1,0
10.005505400,0,0
10.025493700,0,1
10.025505280,1,1
10.045493940,1,0
10.045505200,0,0
10.065494140,0,1
10.065505080,1,1
10.085494360,1,0
10.085504960,0,0
10.105494560,0,1
10.105505300,1,1
10.125494800,1,0
10.125505300,0,0
10.145495000,0,1
10.145505380,1,1
10.165495240,1,0
10.165505160,0,0
10.185497440,0,1
10.185505040,1,1
10.205497660,1,0
10.205504300,0,0
10.225495860,0,1
10.225504340,1,1
10.245496100,1,0
10.245504460,0,0
10.265496300,0,1
10.265504020,1,1
10.285496520,1,0
10.285503880,0,0
10.305496720,0,1
10.305503740,1,1
10.325496960,1,0
10.325503740,0,0
10.345497160,0,1
10.345503600,1,1
10.365497400,1,0
10.365503520,0,0
10.385497600,0,1
10.385503320,1,1
10.405497820,1,0
10.405503360,0,0
10.425498020,0,1
10.425503140,1,1
10.445498260,1,0
10.445503000,0,0
10.465498460,0,1
10.465503240,1,1
10.485498680,1,0
10.485502980,0,0
10.505498900,0,1
10.505502720,1,1
10.525499120,1,0
10.525502580,0,0
10.545499320,0,1
10.545502480,1,1
10.565499560,1,0
10.565502340,0,0
10.585499760,0,1
10.585502240,1,1
10.605499980,1,0
10.605502220,0,0
10.625500180,0,1
10.625502080,1,1
10.645500420,1,0
10.645501900,0,0
10.665500620,0,1
10.665501880,1,1
10.685500840,1,0
10.685501720,0,0
10.705501060,0,1
10.705501660,1,1
10.725501280,1,0
10.725501540,0,0
10.745501380,1,0
10.745501480,1,1
10.765501340,0,1
10.765501720,0,0
10.785501220,1,0
10.785501920,1,1
10.805501220,0,1
10.805502140,0,0
10.825500960,1,0
10.825502340,1,1
10.845500920,0,1
10.845502580,0,0
10.865500720,1,0
10.865502780,1,1
10.885500620,0,1
10.885503000,0,0
10.905500560,1,0
10.905503200,1,1
10.925500400,0,1
10.925503440,0,0
10.945500340,1,0
10.945503640,1,1
10.965500260,0,1
10.965503880,0,0
10.985500200,1,0
10.985504080,1,1
11.005500000,0,1
11.005504300,0,0
11.025499860,1,0
11.025504500,1,1
11.045499840,0,1
11.045504740,0,0
11.065499700,1,0
11.065504940,1,1
11.085499580,0,1
11.085505160,0,0
11.105499460,1,0
11.105505360,1,1
11.125499340,0,1
11.125505600,0,0
11.145499400,1,0
11.145505800,1,1
11.165499660,0,1
11.165506020,0,0
11.185499380,1,0
11.185503220,1,1
11.205499220,0,1
11.205503460,0,0
11.225498860,1,0
11.225508660,1,1
11.245498700,0,1
11.245508880,0,0
11.265498620,1,0
11.265507100,1,1
11.285498500,0,1
11.285507320,0,0
11.305498380,1,0
11.305507520,1,1
11.325498280,0,1
11.325507760,0,0
11.345498320,1,0
11.345507960,1,1
11.365498060,0,1
11.365508180,0,0
11.385498340,1,0
11.385508380,1,1
11.405498000,0,1
11.405508620,0,0
11.425497760,1,0
11.425508820,1,1
11.445497640,0,1
11.445509040,0,0
11.465497760,1,0
11.465509240,1,1
11.485497480,0,1
11.485509480,0,0
11.505497800,1,0
11.505509680,1,1
11.525497220,0,1
11.525509900,0,0
11.545497100,1,0
11.545510100,1,1
11.565497120,0,1
11.565510340,0,0
11.585496880,1,0
11.585510540,1,1
11.605497200,0,1
11.605510760,0,0
11.625496660,1,0
11.625510960,1,1
11.645496520,0,1
11.645511200,0,0
11.665496440,1,0
11.665511400,1,1
11.685496360,0,1
11.685511640,0,0
11.705217840,0,1
11.705496600,1,1
11.725218080,1,0
11.725496160,0,0
11.745216280,0,1
11.745496040,1,1
11.765216520,1,0
11.765496020,0,0
11.785216720,0,1
11.785495800,1,1
11.805216940,1,0
11.805495880,0,0
11.825217140,0,1
11.825495960,1,1
11.845217360,1,0
11.845495560,0,0
11.865217580,0,1
11.865495360,1,1
11.885217800,1,0
11.885495280,0,0
11.905218000,0,1
11.905495180,1,1
11.925218240,1,0
11.925495060,0,0
11.945218440,0,1
11.945494940,1,1
11.965218660,1,0
11.965494800,0,0
11.985218860,0,1
11.985494720,1,1
12.005219100,1,0
12.005494840,0,0
12.025219300,0,1
12.025494500,1,1
12.045219520,1,0
12.045494400,0,0
12.065219720,0,1
12.065494300,1,1
12.085219960,1,0
12.085494220,0,0
12.105220160,0,1
12.105494100,1,1
12.125220380,1,0
12.125494000,0,0
12.145220580,0,1
12.145493880,1,1
12.165220820,1,0
12.165493780,0,0
12.185223020,0,1
12.185494220,1,1
12.205223240,1,0
12.205494060,0,0
12.225221440,0,1
12.225493460,1,1
12.245221680,1,0
12.245493320,0,0
12.265221880,0,1
12.265493260,1,1
12.285222100,1,0
12.285493140,0,0
12.305222300,0,1
12.305493040,1,1
12.325222540,1,0
12.325493380,0,0
12.345222740,0,1
12.345492980,1,1
12.365222960,1,0
12.365492720,0,0
12.385223160,0,1
12.385492540,1,1
12.405223400,1,0
12.405492800,0,0
12.425223600,0,1
12.425492340,1,1
12.445223820,1,0
12.445492300,0,0
12.465224020,0,1
12.465492460,1,1
12.485224260,1,0
12.485492260,0,0
12.505224460,0,1
12.505491980,1,1
12.525224680,1,0
12.525491800,0,0
12.545224880,0,1
12.545491700,1,1
12.565225100,1,0
12.565491620,0,0
12.585225320,0,1
12.585491900,1,1
12.605225540,1,0
12.605491840,0,0
12.625225740,0,1
12.625491280,1,1
12.645225980,1,0
12.645491160,0,0
12.665226180,0,1
12.665491040,1,1
12.685226400,1,0
12.685491240,0,0
12.705226600,0,1
12.705490880,1,1
12.725226820,1,0
12.725490800,0,0
12.745227020,0,1
12.745490660,1,1
12.765227260,1,0
12.765490580,0,0
12.785227460,0,1
12.785490440,1,1
12.805227680,1,0
12.805490560,0,0
12.825227880,0,1
12.825490180,1,1
12.845228120,1,0
12.845490140,0,0
12.865228320,0,1
12.865490000,1,1
12.885228540,1,0
12.885489880,0,0
12.905228740,0,1
12.905489780,1,1
12.925228980,1,0
12.925489780,0,0
12.945229180,0,1
12.945489580,1,1
12.965229400,1,0
12.965489440,0,0
12.985229600,0,1
12.985489520,1,1
13.005229840,1,0
13.005489460,0,0
13.025230040,0,1
13.025489140,1,1
13.045230260,1,0
13.045489040,0,0
13.065230460,0,1
13.065488960,1,1
13.085230680,1,0
13.085488800,0,0
13.105230880,0,1
13.105488720,1,1
13.125231120,1,0
13.125488640,0,0
13.145231320,0,1
13.145488520,1,1
13.165231540,1,0
13.165488420,0,0
13.185236720,0,1
13.185488760,1,1
13.205236960,1,0
13.205488240,0,0
13.225234180,0,1
13.225488060,1,1
13.245234400,1,0
13.245488440,0,0
13.265232600,0,1
13.265487900,1,1
13.285232840,1,0
13.285487760,0,0
13.305233040,0,1
13.305487800,1,1
13.325233260,1,0
13.325487560,0,0
13.345233460,0,1
13.345487400,1,1
13.365233680,1,0
13.365487280,0,0
13.385233880,0,1
13.385487180,1,1
13.405234120,1,0
13.405487140,0,0
13.425234320,0,1
13.425487000,1,1
13.445234540,1,0
13.445486860,0,0
13.465234740,0,1
13.465487160,1,1
13.485234980,1,0
13.485486660,0,0
13.505235180,0,1
13.505486600,1,1
13.525235400,1,0
13.525486460,0,0
13.545235600,0,1
13.545486380,1,1
13.565235840,1,0
13.565486220,0,0
13.585236020,0,1
13.585486100,1,1
13.605236260,1,0
13.605486100,0,0
13.625236460,0,1
13.625485940,1,1
13.645236680,1,0
13.645485800,0,0
13.665236880,0,1
13.665485740,1,1
13.685237120,1,0
13.685485580,0,0
13.705237320,0,1
13.705485440,1,1
13.725237540,1,0
13.725485380,0,0
13.745237740,0,1
13.745485640,1,1
13.765237960,1,0
13.765485200,0,0
13.785238160,0,1
13.785485060,1,1
13.805238400,1,0
13.805485280,0,0
13.825238600,0,1
13.825484860,1,1
13.845238820,1,0
13.845484760,0,0
13.865239020,0,1
13.865493220,1,1
13.885239260,1,0
13.885484900,0,0
13.905239460,0,1
13.905484400,1,1
13.925239680,1,0
13.925484400,0,0
13.945239880,0,1
13.945484340,1,1
