Time [s],Channel 0,Channel 1
77.466329560,0,1
77.466455080,1,1
77.516331740,1,0
77.516454900,0,0
77.566334100,0,1
77.566454240,1,1
77.616331180,1,0
77.616453840,0,0
77.666333600,0,1
77.666453520,1,1
77.716335780,1,0
77.716453060,0,0
77.766331800,0,1
77.766452580,1,1
77.816333900,1,0
77.816452280,0,0
77.866335900,0,1
77.866451780,1,1
77.916338460,1,0
77.916451300,0,0
77.966335040,0,1
77.966451020,1,1
78.016337620,1,0
78.016450440,0,0
78.066339960,0,1
78.066450320,1,1
78.116337080,1,0
78.116449620,0,0
78.166339420,0,1
78.166449200,1,1
78.216336440,1,0
78.216449100,0,0
78.266338740,0,1
78.266448780,1,1
78.316340960,1,0
78.316447980,0,0
78.366342540,0,1
78.366447540,1,1
78.416338740,1,0
78.416447260,0,0
78.466340640,0,1
78.466446840,1,1
78.516342820,1,0
78.516446520,0,0
78.566344800,0,1
78.566446000,1,1
78.616341940,1,0
78.616445480,0,0
78.666343940,0,1
78.666445180,1,1
78.716346480,1,0
78.716444600,0,0
78.766343400,0,1
78.766444600,1,1
78.816345560,1,0
78.816443760,0,0
78.866347920,0,1
78.866443360,1,1
78.916345000,1,0
78.916442980,0,0
78.966347420,0,1
78.966442700,1,1
79.016349600,1,0
79.016442100,0,0
79.066345620,0,1
79.066441820,1,1
79.116347720,1,0
79.116441580,0,0
79.166349700,0,1
79.166441080,1,1
79.216352280,1,0
79.216440480,0,0
79.266348860,0,1
79.266440160,1,1
79.316351420,1,0
79.316439680,0,0
79.366353760,0,1
79.366439180,1,1
79.416350880,1,0
79.416438800,0,0
79.466352320,0,1
79.466438440,1,1
79.516354900,1,0
79.516438420,0,0
79.566351320,0,1
79.566437480,1,1
79.616354340,1,0
79.616437140,0,0
79.666356700,0,1
79.666436660,1,1
79.716353820,1,0
79.716436460,0,0
79.766355860,0,1
79.766435820,1,1
79.816358400,1,0
79.816435480,0,0
79.866355360,0,1
79.866435240,1,1
79.916357560,1,0
79.916434880,0,0
79.966359940,0,1
79.966434260,1,1
80.016357040,1,0
80.016433760,0,0
80.066359500,0,1
80.066433340,1,1
80.116361700,1,0
80.116433840,0,0
80.166357760,0,1
80.166432540,1,1
80.216359880,1,0
80.216432180,0,0
80.266361880,0,1
80.266431700,1,1
80.316364480,1,0
80.316431700,0,0
80.366361080,0,1
80.366431000,1,1
80.416363680,1,0
80.416430400,0,0
80.466366040,0,1
80.466430060,1,1
80.516363180,1,0
80.516429840,0,0
80.566365540,0,1
80.566429180,1,1
80.616362600,1,0
80.616428760,0,0
80.666364920,0,1
80.666428420,1,1
80.716367160,1,0
80.716428420,0,0
80.766368760,0,1
80.766427500,1,1
80.816364980,1,0
80.816427120,0,0
80.866367800,0,1
80.866426780,1,1
80.916370000,1,0
80.916426400,0,0
80.966366400,0,1
80.966426020,1,1
81.016369480,1,0
81.016425440,0,0
81.066371840,0,1
81.066425000,1,1
81.116368080,1,0
81.116424800,0,0
81.166370460,0,1
81.166424300,1,1
81.216372700,1,0
81.216423900,0,0
81.266374300,0,1
81.266424100,1,1
81.316370520,1,0
81.316423260,0,0
81.366373340,0,1
81.366422520,1,1
81.416375540,1,0
81.416422100,0,0
81.466371860,0,1
81.466422080,1,1
81.516374360,1,0
81.516421260,0,0
81.566376740,0,1
81.566420940,1,1
81.616379260,1,0
81.616420420,0,0
81.666375780,0,1
81.666419980,1,1
81.716377960,1,0
81.716419600,0,0
81.766229400,0,1
81.766419260,1,1
81.816226080,1,0
81.816418960,0,0
81.866228760,0,1
81.866418660,1,1
81.916225880,1,0
81.916418060,0,0
81.966227920,0,1
81.966417640,1,1
82.016230780,1,0
82.016417260,0,0
82.066233240,0,1
82.066416660,1,1
82.116229880,1,0
82.116416240,0,0
82.166232200,0,1
82.166415860,1,1
82.216229300,1,0
82.216415480,0,0
82.266231360,0,1
82.266415000,1,1
82.316233860,1,0
82.316414960,0,0
82.366230840,0,1
82.366414120,1,1
82.416233420,1,0
82.416413700,0,0
82.466235280,0,1
82.466413540,1,1
82.516232380,1,0
82.516413120,0,0
82.566234740,0,1
82.566412540,1,1
82.616236900,1,0
82.616412300,0,0
82.666239280,0,1
82.666411660,1,1
82.716235600,1,0
82.716411600,0,0
82.766237200,0,1
82.766410800,1,1
82.816239320,1,0
82.816410380,0,0
82.866236240,0,1
82.866410000,1,1
82.916238420,1,0
82.916409580,0,0
82.966240740,0,1
82.966409220,1,1
83.016237900,1,0
83.016408680,0,0
83.066240280,0,1
83.066408400,1,1
83.116242420,1,0
83.116407900,0,0
83.166244800,0,1
83.166407740,1,1
83.216241120,1,0
83.216407160,0,0
83.266242720,0,1
83.266406660,1,1
83.316244840,1,0
83.316406300,0,0
83.366241760,0,1
83.366406060,1,1
83.416243940,1,0
83.416405500,0,0
83.466246260,0,1
83.466405180,1,1
83.516243420,1,0
83.516404820,0,0
83.566245780,0,1
83.566404220,1,1
83.616247920,1,0
83.616403760,0,0
83.666250320,0,1
83.666403320,1,1
83.716246640,1,0
83.716403240,0,0
83.766248240,0,1
83.766403060,1,1
83.816250360,1,0
83.816402040,0,0
83.866247280,0,1
83.866401620,1,1
83.916249460,1,0
83.916401480,0,0
83.966251780,0,1
83.966400860,1,1
84.016248940,1,0
84.016400400,0,0
84.066251300,0,1
84.066400220,1,1
84.116253440,1,0
84.116399820,0,0
84.166255820,0,1
84.166399460,1,1
84.216252140,1,0
84.216398720,0,0
84.266253740,0,1
84.266398340,1,1
84.316255860,1,0
84.316398120,0,0
84.366252780,0,1
84.366397520,1,1
84.416254960,1,0
84.416397040,0,0
84.466255860,0,1
84.466396980,1,1
84.516258360,1,0
84.516396480,0,0
84.566260820,0,1
84.566395820,1,1
84.616257460,1,0
84.616395400,0,0
84.666259760,0,1
84.666394960,1,1
84.716256860,1,0
84.716394740,0,0
84.766258940,0,1
84.766394300,1,1
84.816261440,1,0
84.816393760,0,0
84.866258400,0,1
84.866393300,1,1
84.916260980,1,0
84.916393560,0,0
84.966263280,0,1
84.966392620,1,1
85.016260380,1,0
85.016392040,0,0
85.066262740,0,1
85.066391680,1,1
85.116265740,1,0
85.116392220,0,0
85.166261860,0,1
85.166390980,1,1
85.216264400,1,0
85.216390440,0,0
85.266267240,0,1
85.266390120,1,1
85.316263520,1,0
85.316390000,0,0
85.366265900,0,1
85.366389120,1,1
85.416268900,1,0
85.416388780,0,0
85.466270120,0,1
85.466388460,1,1
85.516266420,1,0
85.516388160,0,0
85.566268040,0,1
85.566387480,1,1
85.616270160,1,0
85.616387120,0,0
85.666267060,0,1
85.666392000,1,1
85.716269240,1,0
85.716386300,0,0
85.766271560,0,1
85.766385820,1,1
85.816268720,1,0
85.816385440,0,0
85.866271080,0,1
85.866385160,1,1
85.916273220,1,0
85.916384640,0,0
85.966275600,0,1
85.966384500,1,1
86.016271920,1,0
86.016383740,0,0
86.066273520,0,1
86.066383560,1,1
86.116275640,1,0
86.116382940,0,0
86.166272540,0,1
86.166382520,1,1
86.216274720,1,0
86.216382100,0,0
86.266277040,0,1
86.266382220,1,1
86.316274200,1,0
86.316381400,0,0
86.366276560,0,1
86.366380840,1,1
86.416278700,1,0
86.416380700,0,0
86.466279240,0,1
86.466380020,1,1
86.516276400,1,0
86.516379720,0,0
86.566278740,0,1
86.566379160,1,1
86.616280880,1,0
86.616378900,0,0
86.666283260,0,1
86.666378360,1,1
86.716279580,1,0
86.716378080,0,0
86.766281180,0,1
86.766377520,1,1
86.816283300,1,0
86.816377160,0,0
86.866280200,0,1
86.866376640,1,1
86.916282400,1,0
86.916376740,0,0
86.966284700,0,1
86.966375880,1,1
87.016281860,1,0
87.016375760,0,0
87.066284220,0,1
87.066374980,1,1
87.116286360,1,0
87.116374780,0,0
87.166288740,0,1
87.166374180,1,1
87.216285060,1,0
87.216373740,0,0
87.266286640,0,1
87.266373400,1,1
87.316288760,1,0
87.316373080,0,0
87.366285680,0,1
87.366372540,1,1
87.416287860,1,0
87.416372160,0,0
87.466288720,0,1
87.466372060,1,1
87.516291240,1,0
87.516371500,0,0
87.566293700,0,1
87.566370860,1,1
87.616290320,1,0
87.616370420,0,0
87.666292640,0,1
87.666370080,1,1
87.716289740,1,0
87.716369620,0,0
87.766027860,0,1
87.766369300,1,1
87.816030580,1,0
87.816369060,0,0
87.866032960,0,1
87.866368540,1,1
87.916029600,1,0
87.916368560,0,0
87.966032060,0,1
87.966367660,1,1
88.016034600,1,0
88.016367220,0,0
88.066031000,0,1
88.066366800,1,1
88.116034000,1,0
88.116366380,0,0
88.166036080,0,1
88.166365900,1,1
88.216032660,1,0
88.216365480,0,0
88.266035540,0,1
88.266365060,1,1
88.316038100,1,0
88.316364660,0,0
88.366034500,0,1
88.366364240,1,1
88.416037500,1,0
88.416363980,0,0
88.466038940,0,1
88.466363760,1,1
88.516035920,1,0
88.516363200,0,0
88.566038800,0,1
88.566362560,1,1
88.616041360,1,0
88.616362140,0,0
88.666037760,0,1
88.666361800,1,1
88.716040760,1,0
88.716361440,0,0
88.766043120,0,1
88.766361340,1,1
88.816040220,1,0
88.816360440,0,0
88.866042240,0,1
88.866360060,1,1
88.916044760,1,0
88.916359820,0,0
88.966041700,0,1
88.966359400,1,1
89.016043880,1,0
89.016358860,0,0
89.066046260,0,1
89.066358500,1,1
89.116043360,1,0
89.116358120,0,0
89.166045800,0,1
89.166358020,1,1
89.216047980,1,0
89.216357180,0,0
89.266044020,0,1
89.266356780,1,1
89.316046120,1,0
89.316356460,0,0
89.366048120,0,1
89.366355900,1,1
89.416050700,1,0
89.416355600,0,0
89.466047580,0,1
89.466355380,1,1
89.516049760,1,0
89.516355040,0,0
89.566051760,0,1
89.566361240,1,1
89.616048920,1,0
89.616353840,0,0
89.666050940,0,1
89.666353500,1,1
89.716053480,1,0
89.716353040,0,0
89.766050400,0,1
89.766352560,1,1
89.816052580,1,0
89.816352160,0,0
89.866054960,0,1
89.866351920,1,1
89.916052060,1,0
89.916351440,0,0
89.966054480,0,1
89.966351080,1,1
90.016056680,1,0
90.016350620,0,0
90.066052700,0,1
90.066350260,1,1
90.116054820,1,0
90.116350100,0,0
90.166056820,0,1
90.166349320,1,1
90.216059400,1,0
90.216348860,0,0
90.266056000,0,1
90.266348540,1,1
90.316058560,1,0
90.316348060,0,0
90.366060920,0,1
90.366347600,1,1
90.416058060,1,0
90.416347220,0,0
90.466060320,0,1
90.466347000,1,1
90.516057360,1,0
90.516346740,0,0
90.566059660,0,1
90.566346060,1,1
90.616062280,1,0
90.616345600,0,0
90.666059060,0,1
90.666345160,1,1
90.716062060,1,0
90.716345000,0,0
90.766064420,0,1
90.766344320,1,1
90.816060640,1,0
90.816343880,0,0
90.866063000,0,1
90.866343600,1,1
90.916065240,1,0
90.916343200,0,0
90.966066820,0,1
90.966343040,1,1
91.016063020,1,0
91.016342280,0,0
91.066065840,0,1
91.066341940,1,1
91.116068020,1,0
91.116341760,0,0
91.166064420,0,1
91.166340980,1,1
91.216067480,1,0
91.216340740,0,0
91.266069840,0,1
91.266340860,1,1
91.316066060,1,0
91.316339800,0,0
91.366068420,0,1
91.366339340,1,1
91.416070640,1,0
91.416338880,0,0
91.466071860,0,1
91.466338620,1,1
91.516068400,1,0
91.516338720,0,0
91.566071260,0,1
91.566337780,1,1
91.616073440,1,0
91.616337260,0,0
91.666069820,0,1
91.666336820,1,1
91.716072900,1,0
91.716336680,0,0
91.766075240,0,1
91.766336040,1,1
91.816071460,1,0
91.816335620,0,0
91.866073840,0,1
91.866335260,1,1
91.916076060,1,0
91.916334820,0,0
91.966077640,0,1
91.966334500,1,1
92.016073840,1,0
92.016334300,0,0
92.066076660,0,1
92.066333560,1,1
92.116078840,1,0
92.116333520,0,0
92.166075220,0,1
92.166332700,1,1
92.216078300,1,0
92.216332280,0,0
92.266080640,0,1
92.266332200,1,1
92.316076860,1,0
92.316331540,0,0
92.366079240,0,1
92.366331040,1,1
92.416081460,1,0
92.416330640,0,0
92.466082960,0,1
92.466330340,1,1
92.516079540,1,0
92.516329880,0,0
92.566082000,0,1
92.566329640,1,1
92.616084520,1,0
92.616329020,0,0
92.666080920,0,1
92.666328560,1,1
92.716083920,1,0
92.716328420,0,0
92.766085960,0,1
92.766327760,1,1
92.816082540,1,0
92.816327360,0,0
92.866085420,0,1
92.866326920,1,1
92.916087980,1,0
92.916326520,0,0
92.966084360,0,1
92.966326320,1,1
93.016087360,1,0
93.016325720,0,0
93.066089700,0,1
93.066325380,1,1
93.116086800,1,0
93.116325320,0,0
93.166088820,0,1
93.166324420,1,1
93.216091340,1,0
93.216324100,0,0
93.266088260,0,1
93.266323580,1,1
93.316090440,1,0
93.316323300,0,0
93.366092800,0,1
93.366322780,1,1
93.416089900,1,0
93.416322500,0,0
93.466092720,0,1
93.466330620,1,1
93.516089780,1,0
93.516321820,0,0
93.566092080,0,1
93.566321120,1,1
93.616094660,1,0
93.616321020,0,0
93.666091460,0,1
93.666320260,1,1
93.716094460,1,0
93.716319980,0,0
93.766140780,0,1
93.766319920,1,1
93.815904600,1,0
93.816319200,0,0
93.865906940,0,1
93.866318740,1,1
93.915909900,1,0
93.916318360,0,0
93.965906280,0,1
93.966317900,1,1
94.015908500,1,0
94.016317420,0,0
94.065910080,0,1
94.066317140,1,1
94.115912200,1,0
94.116316740,0,0
94.165909100,0,1
94.166316320,1,1
94.215911280,1,0
94.216315780,0,0
94.265913560,0,1
94.266315300,1,1
94.315910720,1,0
94.316314960,0,0
94.365913060,0,1
94.366314520,1,1
94.415915200,1,0
94.416314100,0,0
94.465914740,0,1
94.466313800,1,1
94.515911460,1,0
94.516313420,0,0
94.565913540,0,1
94.566312860,1,1
94.615916080,1,0
94.616312700,0,0
94.665918380,0,1
94.666312040,1,1
94.715915460,1,0
94.716311800,0,0
94.765917800,0,1
94.766311160,1,1
94.815914880,1,0
94.816310780,0,0
94.865916900,0,1
94.866310560,1,1
94.915919420,1,0
94.916310100,0,0
94.965916340,0,1
94.966309700,1,1
95.015918520,1,0
95.016309180,0,0
95.065920880,0,1
95.066308700,1,1
95.115917960,1,0
95.116308960,0,0
95.165920400,0,1
95.166308180,1,1
95.215922580,1,0
95.216307620,0,0
95.265924520,0,1
95.266307060,1,1
95.315920720,1,0
95.316306700,0,0
95.365922700,0,1
95.366306280,1,1
95.415925260,1,0
95.416305820,0,0
95.465924320,0,1
95.466305460,1,1
95.515927160,1,0
95.516305280,0,0
95.565924100,0,1
95.566304620,1,1
95.615926280,1,0
95.616304240,0,0
95.665928580,0,1
95.666304020,1,1
95.715925720,1,0
95.716303600,0,0
95.765928060,0,1
95.766302960,1,1
95.815930200,1,0
95.816302660,0,0
95.865926660,0,1
95.866302160,1,1
95.915928860,1,0
95.916301860,0,0
95.965930460,0,1
95.966301420,1,1
96.015932560,1,0
96.016300860,0,0
96.065929460,0,1
96.066300480,1,1
96.115931620,1,0
96.116300400,0,0
96.165933920,0,1
96.166299600,1,1
96.215931080,1,0
96.216299260,0,0
96.265933420,0,1
96.266299500,1,1
96.315935540,1,0
96.316298520,0,0
96.365932000,0,1
96.366298000,1,1
96.415934220,1,0
96.416297580,0,0
96.465933060,0,1
96.466297260,1,1
96.515935280,1,0
96.516297020,0,0
96.565936860,0,1
96.566296420,1,1
96.615938980,1,0
96.616295960,0,0
96.665935860,0,1
96.666295780,1,1
96.715938040,1,0
96.716295480,0,0
96.765940340,0,1
96.766294680,1,1
96.815937480,1,0
96.816294260,0,0
96.865939820,0,1
96.866293860,1,1
96.915941960,1,0
96.916293500,0,0
96.965938400,0,1
96.966293440,1,1
97.015940620,1,0
97.016292940,0,0
97.065942200,0,1
97.066292280,1,1
97.115944300,1,0
97.116291980,0,0
97.165941200,0,1
97.166291400,1,1
97.215943380,1,0
97.216291080,0,0
97.265945680,0,1
97.266290520,1,1
97.315942820,1,0
97.316290560,0,0
97.365945160,0,1
97.366289740,1,1
97.415947280,1,0
97.416289340,0,0
97.465947160,0,1
97.466289080,1,1
97.515944280,1,0
97.516288780,0,0
97.565946640,0,1
97.566288080,1,1
97.615949140,1,0
97.616287680,0,0
97.665945640,0,1
97.666287380,1,1
97.715947820,1,0
97.716287780,0,0
97.765949800,0,1
97.766286460,1,1
97.815946940,1,0
97.816286060,0,0
97.865948960,0,1
97.866285600,1,1
97.915951480,1,0
97.916285360,0,0
97.965948400,0,1
97.966285000,1,1
98.015950560,1,0
98.016284360,0,0
98.065952920,0,1
98.066284020,1,1
98.115950000,1,0
98.116283820,0,0
98.165952440,0,1
98.166283120,1,1
98.215954600,1,0
98.216282800,0,0
98.265956540,0,1
98.266282340,1,1
98.315952740,1,0
98.316281980,0,0
98.365954720,0,1
98.366281500,1,1
98.415957280,1,0
98.416281240,0,0
98.465956340,0,1
98.466280780,1,1
98.515959180,1,0
98.516280660,0,0
98.565956120,0,1
98.566279960,1,1
98.615958280,1,0
98.616279460,0,0
98.665960580,0,1
98.666279060,1,1
98.715957720,1,0
98.716279200,0,0
98.765960060,0,1
98.766278560,1,1
98.815962180,1,0
98.816277940,0,0
98.865958640,0,1
98.866277400,1,1
98.915960840,1,0
98.916277000,0,0
98.965962440,0,1
98.966276620,1,1
99.015964540,1,0
99.016276160,0,0
99.065961420,0,1
99.066275840,1,1
99.115963600,1,0
99.116275460,0,0
99.165965880,0,1
99.166275280,1,1
99.215963040,1,0
99.216274600,0,0
99.265965380,0,1
99.266274080,1,1
99.315967500,1,0
99.316273700,0,0
99.365963940,0,1
99.366273220,1,1
99.415966160,1,0
99.416272820,0,0
99.465964960,0,1
99.466272560,1,1
99.515967580,1,0
99.516272260,0,0
99.565970300,0,1
99.566271620,1,1
99.615967420,1,0
99.616271220,0,0
99.665969780,0,1
99.666270780,1,1
99.715971940,1,0
99.716270700,0,0
99.766270300,1,0
99.766919280,1,1
99.815755540,1,0
99.816269660,0,0
99.865758000,0,1
99.866269280,1,1
99.915754280,1,0
99.916269320,0,0
99.965756240,0,1
99.966268420,1,1
100.015758380,1,0
100.016267940,0,0
100.065760380,0,1
100.066267580,1,1
100.115757080,1,0
100.116267540,0,0
100.165759600,0,1
100.166266940,1,1
100.215762180,1,0
100.216266280,0,0
100.265758640,0,1
100.266265840,1,1
100.315761700,1,0
100.316265900,0,0
100.365758160,0,1
100.366265040,1,1
100.415761120,1,0
100.416264680,0,0
100.465764120,0,1
100.466264340,1,1
100.515760400,1,0
100.516264080,0,0
100.565762700,0,1
100.566263480,1,1
100.615765800,1,0
100.616263000,0,0
100.665762240,0,1
100.666262600,1,1
100.715764400,1,0
100.716262320,0,0
100.765766780,0,1
100.766262060,1,1
100.815763100,1,0
100.816261340,0,0
100.865764720,0,1
100.866260960,1,1
100.915766840,1,0
100.916260700,0,0
100.965769660,0,1
100.966260320,1,1
101.015765940,1,0
101.016259700,0,0
101.065768260,0,1
101.066259300,1,1
101.115771340,1,0
101.116259100,0,0
101.165767800,0,1
101.166258600,1,1
101.215769940,1,0
101.216258100,0,0
101.265772320,0,1
101.266261420,1,1
101.315768660,1,0
101.316257400,0,0
101.365770260,0,1
101.366256840,1,1
101.415772380,1,0
101.416256400,0,0
101.465772700,0,1
101.466256160,1,1
101.515775780,1,0
101.516255900,0,0
101.565772240,0,1
101.566255360,1,1
101.615774380,1,0
101.616254800,0,0
101.665776760,0,1
101.666254340,1,1
101.715773080,1,0
101.716254320,0,0
101.765774700,0,1
101.766253540,1,1
101.815776820,1,0
101.816253460,0,0
101.865779640,0,1
101.866252700,1,1
101.915775920,1,0
101.916252540,0,0
101.965778240,0,1
101.966252020,1,1
102.015781320,1,0
102.016251800,0,0
102.065777780,0,1
102.066251100,1,1
102.115779920,1,0
102.116250660,0,0
102.165782300,0,1
102.166250260,1,1
102.215778620,1,0
102.216249860,0,0
102.265780240,0,1
102.266249400,1,1
102.315782360,1,0
102.316249520,0,0
102.365785180,0,1
102.366248560,1,1
102.415781460,1,0
102.416248240,0,0
102.465782800,0,1
102.466247880,1,1
102.515785460,1,0
102.516247820,0,0
102.565787560,0,1
102.566247060,1,1
102.615784180,1,0
102.616246560,0,0
102.665786500,0,1
102.666246180,1,1
102.715789520,1,0
102.716245980,0,0
102.765785960,0,1
102.766245320,1,1
102.815788980,1,0
102.816245220,0,0
102.865791000,0,1
102.866244460,1,1
102.915787640,1,0
102.916244200,0,0
102.965790480,0,1
102.966244120,1,1
103.015792680,1,0
103.016243320,0,0
103.065789140,0,1
103.066242860,1,1
103.115792160,1,0
103.116242620,0,0
103.165794600,0,1
103.166242200,1,1
103.215790880,1,0
103.216241660,0,0
103.265792840,0,1
103.266241160,1,1
103.315794960,1,0
103.316240800,0,0
103.365796980,0,1
103.366240380,1,1
103.415793660,1,0
103.416240100,0,0
103.465794900,0,1
103.466239700,1,1
103.515797900,1,0
103.516239580,0,0
103.565794360,0,1
103.566238760,1,1
103.615796500,1,0
103.616238340,0,0
103.665798880,0,1
103.666237960,1,1
103.715795200,1,0
103.716237720,0,0
103.765796820,0,1
103.766237560,1,1
103.815798940,1,0
103.816236640,0,0
103.865801760,0,1
103.866236400,1,1
103.915798040,1,0
103.916236020,0,0
103.965800360,0,1
103.966235560,1,1
104.015803440,1,0
104.016235060,0,0
104.065799880,0,1
104.066234720,1,1
104.115802020,1,0
104.116234300,0,0
104.165804400,0,1
104.166234280,1,1
104.215800720,1,0
104.216233360,0,0
104.265802320,0,1
104.266233040,1,1
104.315804460,1,0
104.316232700,0,0
104.365807280,0,1
104.366232180,1,1
104.415803560,1,0
104.416231860,0,0
104.465806280,0,1
104.466231420,1,1
104.515809000,1,0
104.516231400,0,0
104.565805480,0,1
104.566230500,1,1
104.615808040,1,0
104.616230120,0,0
104.665810520,0,1
104.666229800,1,1
104.715807140,1,0
104.716229880,0,0
104.765809460,0,1
104.766228860,1,1
104.815812480,1,0
104.816228460,0,0
104.865808620,0,1
104.866228340,1,1
104.915811120,1,0
104.916228140,0,0
104.965814020,0,1
104.966227400,1,1
105.015810680,1,0
105.016226920,0,0
105.065812980,0,1
105.066226380,1,1
105.115816000,1,0
105.116226380,0,0
105.165812440,0,1
105.166225840,1,1
105.215815440,1,0
105.216225200,0,0
105.265817480,0,1
105.266224760,1,1
105.315814100,1,0
105.316224640,0,0
105.365816960,0,1
105.366223920,1,1
105.415819140,1,0
105.416223560,0,0
105.465820240,0,1
105.466223160,1,1
105.515816100,1,0
105.516223220,0,0
105.565818480,0,1
105.566222340,1,1
105.615821500,1,0
105.616221940,0,0
105.665817940,0,1
105.666221500,1,1
105.715820940,1,0
105.716221260,0,0
105.765818400,0,1
105.766220820,1,1
105.815604540,1,0
105.816220260,0,0
105.865606880,0,1
105.866219900,1,1
105.915609040,1,0
105.916219760,0,0
105.965611400,0,1
105.966219300,1,1
106.015607720,1,0
106.016218780,0,0
106.065609320,0,1
106.066218220,1,1
106.115611440,1,0
106.116218360,0,0
106.165608360,0,1
106.166217360,1,1
106.215610540,1,0
106.216216980,0,0
106.265612860,0,1
106.266217340,1,1
106.315610020,1,0
106.316216300,0,0
106.365612380,0,1
106.366215820,1,1
106.415614520,1,0
106.416215300,0,0
106.465616800,0,1
106.466215040,1,1
106.515613500,1,0
106.516214760,0,0
106.565616220,0,1
106.566214100,1,1
106.615613320,1,0
106.616213700,0,0
106.665615660,0,1
106.666213300,1,1
106.715617800,1,0
106.716212920,0,0
106.765620180,0,1
106.766212720,1,1
106.815616500,1,0
106.816212120,0,0
106.865618100,0,1
106.866211700,1,1
106.915620220,1,0
106.916211420,0,0
106.965617120,0,1
106.966211120,1,1
107.015619320,1,0
107.016210780,0,0
107.065621620,0,1
107.066210040,1,1
107.115618780,1,0
107.116209820,0,0
107.165621140,0,1
107.166209180,1,1
107.215623280,1,0
107.216208800,0,0
107.265625660,0,1
107.266208480,1,1
107.315621980,1,0
107.316208120,0,0
107.365623580,0,1
107.366207560,1,1
107.415625700,1,0
107.416207160,0,0
107.465622600,0,1
107.466206900,1,1
107.515624780,1,0
107.516206840,0,0
107.565627100,0,1
107.566205880,1,1
107.615624260,1,0
107.616205520,0,0
107.665626620,0,1
107.666205460,1,1
107.715628760,1,0
107.716204920,0,0
107.765631120,0,1
107.766204400,1,1
107.815627440,1,0
107.816204040,0,0
107.865629040,0,1
107.866203480,1,1
107.915631160,1,0
107.916237760,0,0
107.965628060,0,1
107.966202820,1,1
108.015630260,1,0
108.016202340,0,0
108.065632560,0,1
108.066201960,1,1
108.115629720,1,0
108.116201800,0,0
108.165632080,0,1
108.166201040,1,1
108.215634220,1,0
108.216201120,0,0
108.265636580,0,1
108.266200200,1,1
108.315632900,1,0
108.316200060,0,0
108.365634500,0,1
108.366199360,1,1
108.415636620,1,0
108.416199080,0,0
108.465637360,0,1
108.466198700,1,1
108.515634160,1,0
108.516198540,0,0
108.565636520,0,1
108.566197900,1,1
108.615639080,1,0
108.616197360,0,0
108.665635640,0,1
108.666196900,1,1
108.715638180,1,0
108.716196560,0,0
108.765640480,0,1
108.766196520,1,1
108.815637580,1,0
108.816195720,0,0
108.865639640,0,1
108.866195300,1,1
108.915642140,1,0
108.916194900,0,0
108.965639120,0,1
108.966194980,1,1
109.015641680,1,0
109.016194080,0,0
109.065643980,0,1
109.066193740,1,1
109.115641080,1,0
109.116193880,0,0
109.165643440,0,1
109.166192960,1,1
109.215646440,1,0
109.216192500,0,0
109.265642540,0,1
109.266192020,1,1
109.315645080,1,0
109.316191700,0,0
109.365647920,0,1
109.366191220,1,1
109.415644200,1,0
109.416190760,0,0
109.465646860,0,1
109.466190440,1,1
109.515649500,1,0
109.516190120,0,0
109.565645680,0,1
109.566189600,1,1
109.615648220,1,0
109.616189280,0,0
109.665650520,0,1
109.666188760,1,1
109.715647620,1,0
109.716188760,0,0
109.765649960,0,1
109.766187960,1,1
109.815652980,1,0
109.816187520,0,0
109.865649080,0,1
109.866187220,1,1
109.915651620,1,0
109.916186960,0,0
109.965654460,0,1
109.966186820,1,1
110.015650720,1,0
110.016185920,0,0
110.065653100,0,1
110.066185460,1,1
110.115656100,1,0
110.116185520,0,0
110.165652640,0,1
110.166184780,1,1
110.215654820,1,0
110.216184800,0,0
110.265656760,0,1
110.266183840,1,1
110.315658880,1,0
110.316183480,0,0
110.365654960,0,1
110.366183120,1,1
110.415657540,1,0
110.416182580,0,0
110.465658780,0,1
110.466182300,1,1
110.515655880,1,0
110.516182040,0,0
110.565658240,0,1
110.566181500,1,1
110.615660360,1,0
110.616181060,0,0
110.665662740,0,1
110.666180560,1,1
110.715659060,1,0
110.716180400,0,0
110.765660640,0,1
110.766179720,1,1
110.815662760,1,0
110.816179340,0,0
110.865659660,0,1
110.866178900,1,1
110.915661860,1,0
110.916178580,0,0
110.965664160,0,1
110.966178420,1,1
111.015661320,1,0
111.016178020,0,0
111.065663660,0,1
111.066177300,1,1
111.115665800,1,0
111.116177040,0,0
111.165668180,0,1
111.166176500,1,1
111.215664480,1,0
111.216176280,0,0
111.265666080,0,1
111.266176180,1,1
111.315668200,1,0
111.316175340,0,0
111.365665100,0,1
111.366174880,1,1
111.415667280,1,0
111.416174480,0,0
111.465670000,0,1
111.466174140,1,1
111.515666800,1,0
111.516173880,0,0
111.565669180,0,1
111.566173260,1,1
111.615671740,1,0
111.616172860,0,0
111.665668280,0,1
111.666172420,1,1
111.715670820,1,0
111.716172260,0,0
111.765671800,0,1
111.766171740,1,1
111.815942760,1,0
111.816179460,0,0
111.865945100,0,1
111.866170880,1,1
111.915948140,1,0
111.916170640,0,0
111.965944580,0,1
111.966170440,1,1
112.015947540,1,0
112.016169640,0,0
112.065949840,0,1
112.066169120,1,1
112.115946160,1,0
112.116168880,0,0
112.165947760,0,1
112.166168360,1,1
112.215949860,1,0
112.216168000,0,0
112.265952680,0,1
112.266167500,1,1
112.315948940,1,0
112.316167220,0,0
112.365951260,0,1
112.366166680,1,1
